file,child_index,child_name,index,JP,EN,FR,DE,IT,ES
MES_STORY.BIN,0,string_pack,0,DEAD OR ALIVE 5 STORY,DEAD OR ALIVE 5 STORY,,,,
MES_STORY.BIN,0,string_pack,1,初めから,START,,,,
MES_STORY.BIN,0,string_pack,2,最初からゲームを始めます,Start the game from the beginning.,,,,
MES_STORY.BIN,0,string_pack,3,続きから,CONTINUE,,,,
MES_STORY.BIN,0,string_pack,4,セーブしたところからゲームを再開します,Continue the game from a previously saved point.,,,,
MES_STORY.BIN,0,string_pack,5,チャプターを選択する,SELECT CHAPTER,,,,
MES_STORY.BIN,0,string_pack,6,チャプターを選んでゲームを始めます（このバージョンでは正しく動作しません）,Choose a chapter to start.,,,,
MES_STORY.BIN,0,string_pack,7,CHAPTER,CHAPTER,,,,
MES_STORY.BIN,0,string_pack,8,プロローグ,PROLOGUE,,,,
MES_STORY.BIN,0,string_pack,9,かすみFの章,KASUMI F,,,,
MES_STORY.BIN,0,string_pack,10,あやねの章,AYANE,,,,
MES_STORY.BIN,0,string_pack,11,こころの章,KOKORO,,,,
MES_STORY.BIN,0,string_pack,12,リグの章,RIG,,,,
MES_STORY.BIN,0,string_pack,13,ハヤブサの章,HAYABUSA,,,,
MES_STORY.BIN,0,string_pack,14,バイマンの章,BAYMAN,,,,
MES_STORY.BIN,0,string_pack,15,エレナの章,HELENA,,,,
MES_STORY.BIN,0,string_pack,16,かすみFの章　２,KASUMI F 2,,,,
MES_STORY.BIN,0,string_pack,17,ハヤテの章,HAYATE,,,,
MES_STORY.BIN,0,string_pack,18,真・かすみの章,KASUMI,,,,
MES_STORY.BIN,0,string_pack,19,ミラの章,MILA,,,,
MES_STORY.BIN,0,string_pack,20,ティナの章,TINA,,,,
MES_STORY.BIN,0,string_pack,21,ブラッドの章,BRAD,,,,
MES_STORY.BIN,0,string_pack,22,レイファンの章,LEIFANG,,,,
MES_STORY.BIN,0,string_pack,23,バースの章,BASS,,,,
MES_STORY.BIN,0,string_pack,24,ヒトミの章,HITOMI,,,,
MES_STORY.BIN,0,string_pack,25,ジャン・リーの章,JANN LEE,,,,
MES_STORY.BIN,0,string_pack,26,エリオットの章,ELIOT,,,,
MES_STORY.BIN,0,string_pack,27,黒い影,DARK SHADOWS,,,,
MES_STORY.BIN,0,string_pack,28,新キャラクター登場,NEW CHARACTER ENTERS,,,,
MES_STORY.BIN,0,string_pack,29,予感,PREMONITION,,,,
