file,child_index,child_name,index,JP,EN,FR,DE,IT,ES
MES_ARTS_RIG.BIN,0,string_pack,0,ノプンデ・パロチルギ(上段順突き),,,,,
MES_ARTS_RIG.BIN,0,string_pack,1,ノプンデ・パンデチルギ(上段逆突き),,,,,
MES_ARTS_RIG.BIN,0,string_pack,2,ソンカル・アヌロテリギ(手刀内叩き),,,,,
MES_ARTS_RIG.BIN,0,string_pack,3,水面蹴り(仮),,,,,
MES_ARTS_RIG.BIN,0,string_pack,4,トラ・ネリョチャギ（仮）,,,,,
MES_ARTS_RIG.BIN,0,string_pack,5,コルリョ・チャギ(掛け蹴り),,,,,
MES_ARTS_RIG.BIN,0,string_pack,6,カウンデ・トルリョチャギ(中段回し蹴り),,,,,
MES_ARTS_RIG.BIN,0,string_pack,7,ノプンデ・ヨプチャチルギ(上段横突き蹴り),,,,,
MES_ARTS_RIG.BIN,0,string_pack,8,カウンデ・パンデ・トルリョチャギ(中段反対回転蹴り),,,,,
MES_ARTS_RIG.BIN,0,string_pack,9,ナジュンデ・ヨプチャチルギ(下段横突き蹴り),,,,,
MES_ARTS_RIG.BIN,0,string_pack,10,ノプンデ・ヨプチャチルギ(上段横突き蹴り),,,,,
MES_ARTS_RIG.BIN,0,string_pack,11,ナジュンデ・トルリョチャギ(下段回し蹴り),,,,,
MES_ARTS_RIG.BIN,0,string_pack,12,ヨプチャ・オルリギ(横蹴り上げ),,,,,
MES_ARTS_RIG.BIN,0,string_pack,13,下段逆回転踵落とし（仮）,,,,,
MES_ARTS_RIG.BIN,0,string_pack,14,ムル・チャギ(膝蹴り),,,,,
MES_ARTS_RIG.BIN,0,string_pack,15,サンジュモク・ティジボチルギ(双拳返し突き),,,,,
MES_ARTS_RIG.BIN,0,string_pack,16,PP～回転,,,,,
MES_ARTS_RIG.BIN,0,string_pack,17,カウンデ・パロチルギ(中段順突き),,,,,
MES_ARTS_RIG.BIN,0,string_pack,18,ノプンデ・ソンパダク・テリギ(仮) (上段掌底叩き),,,,,
MES_ARTS_RIG.BIN,0,string_pack,19,スジクソ・ソンカル・ネリョテリギ(垂直手刀落とし),,,,,
MES_ARTS_RIG.BIN,0,string_pack,20,ウッパルクッ・テリギ(上肘叩き),,,,,
MES_ARTS_RIG.BIN,0,string_pack,21,トゥンジュモク・ノプンデ・ヨプテリギ(裏拳上段横叩き),,,,,
MES_ARTS_RIG.BIN,0,string_pack,22,アプパルクッ・テリギ(前肘叩き),,,,,
MES_ARTS_RIG.BIN,0,string_pack,23,ヨプパルクッ・トゥルキ(横肘貫き),,,,,
MES_ARTS_RIG.BIN,0,string_pack,24,水面蹴り,,,,,
MES_ARTS_RIG.BIN,0,string_pack,25,ソンカル・カウンデ・ヨプテリギ(中段手刀横叩き),,,,,
MES_ARTS_RIG.BIN,0,string_pack,26,カウンデ・パロチルギ(中段順突き),,,,,
