file,child_index,child_name,index,JP,EN,FR,DE,IT,ES
MES_ARTS_ELI.BIN,0,string_pack,0,七寸腿,Shichi-Sun-Tai,,,,
MES_ARTS_ELI.BIN,0,string_pack,1,崩拳,Hoken,,,,
MES_ARTS_ELI.BIN,0,string_pack,2,旋風腿,Senpu-Tai,,,,
MES_ARTS_ELI.BIN,0,string_pack,3,蛇形,Jakei,,,,
MES_ARTS_ELI.BIN,0,string_pack,4,鷹鷂回頭,Yoyo-Kaito,,,,
MES_ARTS_ELI.BIN,0,string_pack,5,撩陰掌・劈拳,"Ryoin-Sho, Hekiken",,,,
MES_ARTS_ELI.BIN,0,string_pack,6,撩陰掌・燕子抄水,"Ryoin-Sho, Enshi-Shosui",,,,
MES_ARTS_ELI.BIN,0,string_pack,7,龍形起式,Ryukei-Kishiki,,,,
MES_ARTS_ELI.BIN,0,string_pack,8,横拳,Oken,,,,
MES_ARTS_ELI.BIN,0,string_pack,9,たい形,Taikei,,,,
MES_ARTS_ELI.BIN,0,string_pack,10,劈拳,Hekiken,,,,
MES_ARTS_ELI.BIN,0,string_pack,11,転身横拳,Tenshin-Oken,,,,
MES_ARTS_ELI.BIN,0,string_pack,12,後旋腿,Kosentai,,,,
MES_ARTS_ELI.BIN,0,string_pack,13,挑領,Choryo,,,,
MES_ARTS_ELI.BIN,0,string_pack,14,金鶏転身横拳,Kinkei-Tenshin-Oken,,,,
MES_ARTS_ELI.BIN,0,string_pack,15,金鶏後旋腿,Kinkei-Kosentai,,,,
MES_ARTS_ELI.BIN,0,string_pack,16,拗歩崩拳,Yoho-Hoken,,,,
MES_ARTS_ELI.BIN,0,string_pack,17,鷹捉,Yosoku,,,,
MES_ARTS_ELI.BIN,0,string_pack,18,半歩崩拳,Hanpo-Hoken,,,,
MES_ARTS_ELI.BIN,0,string_pack,19,熊形,Yukei,,,,
MES_ARTS_ELI.BIN,0,string_pack,20,伏身探掌,Fukushin-Tansho,,,,
MES_ARTS_ELI.BIN,0,string_pack,21,外擺腿,Gaihai-Tai,,,,
MES_ARTS_ELI.BIN,0,string_pack,22,蹬脚・鷹捉,"Tokyaku, Yosoku",,,,
MES_ARTS_ELI.BIN,0,string_pack,23,燕子鑽旋脚,Enshi-Sansen-Kyaku,,,,
MES_ARTS_ELI.BIN,0,string_pack,24,燕子鑽天・燕腿掌,"Enshi-Santen, Entai-Sho",,,,
MES_ARTS_ELI.BIN,0,string_pack,25,側蹴腿,Sokushu-Tai,,,,
MES_ARTS_ELI.BIN,0,string_pack,26,連環腿,Renkan-Tai,,,,
MES_ARTS_ELI.BIN,0,string_pack,27,山西宋蹴,Sansei-Soshu,,,,
MES_ARTS_ELI.BIN,0,string_pack,28,躍歩側弾腿,Yakuho-Sokudan-Tai,,,,
MES_ARTS_ELI.BIN,0,string_pack,29,騰空後とう腿,Toku-Koto-Tai,,,,
MES_ARTS_ELI.BIN,0,string_pack,30,跳歩崩拳,Choho-Hoken,,,,
MES_ARTS_ELI.BIN,0,string_pack,31,白鶴蛇形,Hakkaku-Jakei,,,,
MES_ARTS_ELI.BIN,0,string_pack,32,虎撲,Koboku,,,,
MES_ARTS_ELI.BIN,0,string_pack,33,黒虎入洞,Kokko-Nyudo,,,,
MES_ARTS_ELI.BIN,0,string_pack,34,燕子撩陰掌,Enshi-Ryoin-Sho,,,,
MES_ARTS_ELI.BIN,0,string_pack,35,双分掌,Sobun-Sho,,,,
MES_ARTS_ELI.BIN,0,string_pack,36,歇歩側腿,Keppo-Sokutai,,,,
MES_ARTS_ELI.BIN,0,string_pack,37,蓄勁崩拳,Chikukei-Hoken,,,,
MES_ARTS_ELI.BIN,0,string_pack,38,躍歩崩拳,Yakuho-Hoken,,,,
MES_ARTS_ELI.BIN,0,string_pack,39,旋風脚,Senpu-Kyaku,,,,
MES_ARTS_ELI.BIN,0,string_pack,40,双弓旋風脚,Sokyu-Senpu-Kyaku,,,,
MES_ARTS_ELI.BIN,0,string_pack,41,蓄勁旋風脚,Chikukei-Senpu-Kyaku,,,,
MES_ARTS_ELI.BIN,0,string_pack,42,燕子抄水,Enshi-Shosui,,,,
MES_ARTS_ELI.BIN,0,string_pack,43,尚雲翔拳,Shoun-Shoken,,,,
MES_ARTS_ELI.BIN,0,string_pack,44,尚雲翔脚,Shoun-Shokyaku,,,,
MES_ARTS_ELI.BIN,0,string_pack,45,金鶏挑領,Kinkei-Choryo,,,,
MES_ARTS_ELI.BIN,0,string_pack,46,跳歩入林,Choho-Nyurin,,,,
MES_ARTS_ELI.BIN,0,string_pack,47,郭家起崩拳,Kakuka-Kiho-Ken,,,,
MES_ARTS_ELI.BIN,0,string_pack,48,龍形掌,Ryukei-Sho,,,,
MES_ARTS_ELI.BIN,0,string_pack,49,鷂子入林,Yoshi-Nyurin,,,,
MES_ARTS_ELI.BIN,0,string_pack,50,鷹熊合�,Yuyo-Goitsu,,,,
MES_ARTS_ELI.BIN,0,string_pack,51,郭家遍界打,Kakuka-Henkai-Da,,,,
MES_ARTS_ELI.BIN,0,string_pack,52,双とう掌,Soto-Sho,,,,
MES_ARTS_ELI.BIN,0,string_pack,53,燕形背投射,Enkei-Haitosha,,,,
MES_ARTS_ELI.BIN,0,string_pack,54,燕子頂襠捶,Enshi-Choto-Sui,,,,
MES_ARTS_ELI.BIN,0,string_pack,55,風擺荷叶,Fuhai-Kakyo,,,,
MES_ARTS_ELI.BIN,0,string_pack,56,猛虎崩山,Moko-Hozan,,,,
MES_ARTS_ELI.BIN,0,string_pack,57,猿猴爬竿,Enko-Hakan,,,,
MES_ARTS_ELI.BIN,0,string_pack,58,だ形雲深掌,Dakei-Unshin-Sho,,,,
MES_ARTS_ELI.BIN,0,string_pack,59,猿猴掛脚,Enko-Kakyaku,,,,
MES_ARTS_ELI.BIN,0,string_pack,60,鷹形,Yokei,,,,
MES_ARTS_ELI.BIN,0,string_pack,61,狸猫上樹,Ribyo-Joju,,,,
MES_ARTS_ELI.BIN,0,string_pack,62,背向鷹形,Haiko-Yokei,,,,
MES_ARTS_ELI.BIN,0,string_pack,63,六合燕形,Rokugo-Enkei,,,,
MES_ARTS_ELI.BIN,0,string_pack,64,たい形両掌,Taikei-Ryosho,,,,
MES_ARTS_ELI.BIN,0,string_pack,65,玉回歩,Gyokukai-Ho,,,,
MES_ARTS_ELI.BIN,0,string_pack,66,熊持靠,Yujiko,,,,
MES_ARTS_ELI.BIN,0,string_pack,67,蛇形摑打,Jakei-Akuda,,,,
MES_ARTS_ELI.BIN,0,string_pack,68,蛇形掌打,Jakei-Shoda,,,,
MES_ARTS_ELI.BIN,0,string_pack,69,だ形投旋,Dakei-Tosen,,,,
MES_ARTS_ELI.BIN,0,string_pack,70,鶏形投旋,Keikei-Tosen,,,,
MES_ARTS_ELI.BIN,0,string_pack,71,獅呑手,Shidon-Shu,,,,
