file,child_index,child_name,index,JP,EN,FR,DE,IT,ES
MES_ARTS_ZAC.BIN,0,string_pack,0,メビウスラッシュ,Möbius Rush,,,,
MES_ARTS_ZAC.BIN,0,string_pack,1,マッドビースト,Mad Beast,,,,
MES_ARTS_ZAC.BIN,0,string_pack,2,ビーストシフト,Beast Shift,,,,
MES_ARTS_ZAC.BIN,0,string_pack,3,マッドハウンド,Mad Hound,,,,
MES_ARTS_ZAC.BIN,0,string_pack,4,ハウンドシフト,Hound Shift,,,,
MES_ARTS_ZAC.BIN,0,string_pack,5,ジェノサイドラッシュ,Genocide Rush,,,,
MES_ARTS_ZAC.BIN,0,string_pack,6,デビルズトルネード,Devil's Tornado,,,,
MES_ARTS_ZAC.BIN,0,string_pack,7,デビルズラッシュ,Devil's Rush,,,,
MES_ARTS_ZAC.BIN,0,string_pack,8,ダブルニーコンボ,Double Knee Combo,,,,
MES_ARTS_ZAC.BIN,0,string_pack,9,トロピカルハリケーン,Tropical Hurricane,,,,
MES_ARTS_ZAC.BIN,0,string_pack,10,フェイクバズーカ,Fake Bazooka,,,,
MES_ARTS_ZAC.BIN,0,string_pack,11,フェイクスピニングヒール,Fake Spinning Heel,,,,
MES_ARTS_ZAC.BIN,0,string_pack,12,バルカンニーキック,Vulcan Knee Kick,,,,
MES_ARTS_ZAC.BIN,0,string_pack,13,ジャブ・ストレート～スウェー,"Jab, Straight - Sway",,,,
MES_ARTS_ZAC.BIN,0,string_pack,14,ジャブ・ストレート～ダッキング,"Jab, Straight - Ducking",,,,
MES_ARTS_ZAC.BIN,0,string_pack,15,ブーストラッシュ,Boost Rush,,,,
MES_ARTS_ZAC.BIN,0,string_pack,16,ダブルソーク,Double Elbow,,,,
MES_ARTS_ZAC.BIN,0,string_pack,17,インフェルノラッシュ,Inferno Rush,,,,
MES_ARTS_ZAC.BIN,0,string_pack,18,インフェルノシフト,Inferno Shift,,,,
MES_ARTS_ZAC.BIN,0,string_pack,19,ヘルニードル,Hell Needle,,,,
MES_ARTS_ZAC.BIN,0,string_pack,20,リープスピンエルボー,Leap Spin Elbow,,,,
MES_ARTS_ZAC.BIN,0,string_pack,21,ストライクナックル,Strike Knuckle,,,,
MES_ARTS_ZAC.BIN,0,string_pack,22,フェイクストライクナックル,Fake Strike Knuckle,,,,
MES_ARTS_ZAC.BIN,0,string_pack,23,スラムナックル～スウェー,Slam Knuckle - Sway,,,,
MES_ARTS_ZAC.BIN,0,string_pack,24,ヘブンスマッシュ,Heaven Smash,,,,
MES_ARTS_ZAC.BIN,0,string_pack,25,アッパー～スウェー,Uppercut - Sway,,,,
MES_ARTS_ZAC.BIN,0,string_pack,26,ティー・ソーク・ボン,Down Elbow,,,,
MES_ARTS_ZAC.BIN,0,string_pack,27,ティー・ソーク・ラッシュ,Elbow Rush,,,,
MES_ARTS_ZAC.BIN,0,string_pack,28,デビルズツイスター,Devil's Twister,,,,
MES_ARTS_ZAC.BIN,0,string_pack,29,デビルズツイスター～ダッキング,Devil's Twister - Ducking,,,,
MES_ARTS_ZAC.BIN,0,string_pack,30,デビルズエルボー,Devil's Elbow,,,,
MES_ARTS_ZAC.BIN,0,string_pack,31,トリプルインパクト,Triple Impact,,,,
MES_ARTS_ZAC.BIN,0,string_pack,32,スピニングヒールキック,Spinning Heel Kick,,,,
