file,child_index,child_name,index,JP,EN,FR,DE,IT,ES
MES_ARTS_CRI.BIN,0,string_pack,0,回身蛇咬手,Kaishin-Jako-Shu,,,,
MES_ARTS_CRI.BIN,0,string_pack,1,蛇形連舞,Jakei-Renbu,,,,
MES_ARTS_CRI.BIN,0,string_pack,2,連環歇歩掃手,Ren-Keppo-Soshu,,,,
MES_ARTS_CRI.BIN,0,string_pack,3,蛇形插尋食,Jakei-Sojinshoku,,,,
MES_ARTS_CRI.BIN,0,string_pack,4,連環毒蛇問路,Ren-Dokuja-Monro,,,,
MES_ARTS_CRI.BIN,0,string_pack,5,毒蛇連昂連牙,Dokuja-Renko-Renga,,,,
MES_ARTS_CRI.BIN,0,string_pack,6,毒蛇連背旋掌,Dokuja-Renhai-Sensho,,,,
MES_ARTS_CRI.BIN,0,string_pack,7,毒蛇連昂掃腿,Dokuja-Renko-Sotai,,,,
MES_ARTS_CRI.BIN,0,string_pack,8,連突連旋脚,Rentotsu-Rensen,,,,
MES_ARTS_CRI.BIN,0,string_pack,9,連突掃下連撃,Rentotsu-Soka-Rengeki,,,,
MES_ARTS_CRI.BIN,0,string_pack,10,蛇形手・連環後旋腿,"Jakei, Ren-Kosen",,,,
MES_ARTS_CRI.BIN,0,string_pack,11,蛇形手・連環後掃腿,"Jakei, Ren-Koso",,,,
MES_ARTS_CRI.BIN,0,string_pack,12,連環双蛇打喉,Ren-Soja-Dako,,,,
MES_ARTS_CRI.BIN,0,string_pack,13,毒蛇三連向掌,Dokuja-Sanren-Kosho,,,,
MES_ARTS_CRI.BIN,0,string_pack,14,毒蛇追風,Dokuja-Tsuifu,,,,
MES_ARTS_CRI.BIN,0,string_pack,15,毒蛇後掃腿,Dokuja-Koso-Tai,,,,
MES_ARTS_CRI.BIN,0,string_pack,16,毒蛇攔追風,Dokuja-Ran-Tsuifu,,,,
MES_ARTS_CRI.BIN,0,string_pack,17,毒蛇昂首,Dokuja-Koshu,,,,
MES_ARTS_CRI.BIN,0,string_pack,18,毒蛇尋落,Dokuja-Jinraku,,,,
MES_ARTS_CRI.BIN,0,string_pack,19,独立歩穿蛇形手,Dokuritsu-Sen-Jakei,,,,
MES_ARTS_CRI.BIN,0,string_pack,20,下勢上蛇連形手,Kasei-Joja-Renkeishu,,,,
MES_ARTS_CRI.BIN,0,string_pack,21,歇歩蹬脚,Keppo-Tokyaku,,,,
MES_ARTS_CRI.BIN,0,string_pack,22,毒蛇反撃,Dokuja-Hangeki,,,,
MES_ARTS_CRI.BIN,0,string_pack,23,毒蛇尋食,Dokuja-Jinshoku,,,,
MES_ARTS_CRI.BIN,0,string_pack,24,転身蛇伸撃,Tenshin-Jashin,,,,
MES_ARTS_CRI.BIN,0,string_pack,25,毒蛇飛天,Dokuja-Hiten,,,,
